x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
0.450819641,0.778281212,1.13E-08,0.530886412,0.724084258,-0.023689983,0.58460778,0.63766402,-0.036430392,0.613927364,0.556258082,-0.051303167,0.649506688,0.501211166,-0.066494659,0.520429015,0.514187396,-0.003638216,0.541409492,0.415230155,-0.015065965,0.549252331,0.355378747,-0.024112055,0.554222703,0.302910984,-0.031758748,0.470606536,0.501640201,-0.009496822,0.476332635,0.393388599,-0.016804013,0.477414995,0.328975976,-0.027930366,0.477539778,0.271270424,-0.038108226,0.424834847,0.515974164,-0.020395206,0.413482517,0.417404234,-0.031519361,0.405743808,0.358996898,-0.043630645,0.400346547,0.31025368,-0.052728929,0.381257862,0.551358461,-0.03538651,0.354172766,0.479584962,-0.045447465,0.336808503,0.433852881,-0.053011954,0.322879791,0.391165465,-0.058534119,5
0.427529156,0.765164852,1.17E-08,0.507874548,0.710721612,-0.023998205,0.563190937,0.629422605,-0.038230937,0.591705382,0.551901817,-0.0541161,0.625662029,0.497740448,-0.070168361,0.505372226,0.512935221,-0.0096983,0.525551915,0.416211545,-0.022694614,0.533379078,0.356792033,-0.03301543,0.53913641,0.303904593,-0.041581515,0.456313193,0.499437124,-0.015363879,0.461042017,0.394745767,-0.024839012,0.463432103,0.33310023,-0.036732074,0.464948833,0.277230531,-0.047542762,0.410057724,0.510712743,-0.025473164,0.398032695,0.416053295,-0.037243411,0.391958266,0.359964192,-0.049336813,0.388186991,0.313026667,-0.058964141,0.365377605,0.542825043,-0.039409827,0.336978197,0.473589599,-0.049338315,0.318421781,0.428710997,-0.056742378,0.303676784,0.387370944,-0.062651321,5
0.405345589,0.755473435,1.29E-08,0.485143483,0.700538754,-0.01851875,0.536308587,0.614573598,-0.025775438,0.564822137,0.535894334,-0.035703182,0.601171374,0.484041512,-0.04580744,0.47301355,0.503023863,0.009244308,0.491856575,0.408318281,0.003459913,0.5007056,0.351605237,-0.003468062,0.507344306,0.301148623,-0.010288153,0.426190197,0.492415607,0.003446172,0.430462033,0.391096085,0.000982196,0.432656825,0.330798805,-0.009894969,0.433784872,0.277423829,-0.020258369,0.382047176,0.506074071,-0.007210649,0.371109962,0.413861901,-0.014394622,0.365809053,0.360113919,-0.027298154,0.362840265,0.315820575,-0.037378184,0.339160532,0.539561391,-0.02133307,0.311812758,0.474350691,-0.02877121,0.29516682,0.431522697,-0.036436796,0.282581091,0.392322123,-0.042298011,5
0.408167005,0.756700814,1.07E-08,0.486348212,0.701300561,-0.021133676,0.535882711,0.615775049,-0.029206896,0.562593222,0.536612272,-0.039335888,0.597151279,0.483481854,-0.049549397,0.472369909,0.503895581,0.007598665,0.491744369,0.410441279,0.002375138,0.500756145,0.353730708,-0.003210454,0.507367611,0.30371058,-0.008735319,0.42496559,0.493168265,0.003691661,0.430810958,0.392353982,0.002842339,0.433481216,0.331555784,-0.005541545,0.435164899,0.277681619,-0.013988783,0.380897343,0.507332087,-0.005377812,0.372003496,0.414689481,-0.011294891,0.365448713,0.359708637,-0.022105964,0.361344099,0.314145923,-0.030622462,0.338516384,0.541881442,-0.018277269,0.312257051,0.47425884,-0.025048072,0.296473324,0.430688411,-0.031731438,0.284501016,0.391060948,-0.036659978,5
0.384710729,0.754578412,1.21E-08,0.4605802,0.698661923,-0.017612016,0.509081483,0.614014685,-0.025115477,0.534416199,0.53606832,-0.035412267,0.567216575,0.483659625,-0.04583206,0.444908082,0.499356717,0.007718346,0.464058846,0.404491603,0.000892184,0.472987354,0.346918643,-0.006357545,0.479969978,0.295828581,-0.01324106,0.39821884,0.489033878,0.001180659,0.402489334,0.387741268,-0.002389012,0.404914141,0.32716924,-0.012944425,0.406858385,0.273958474,-0.022764551,0.354250848,0.50388968,-0.01008607,0.342422158,0.410922289,-0.017955618,0.335990161,0.35734129,-0.030246483,0.333009124,0.312560886,-0.039683539,0.311222017,0.539501071,-0.024732973,0.283735275,0.473211467,-0.032839298,0.267315209,0.42937845,-0.040495638,0.255674124,0.388872147,-0.046190888,5
0.384639591,0.75550878,1.06E-08,0.461145222,0.699701369,-0.019699188,0.508233249,0.616334856,-0.02821576,0.530490994,0.536793649,-0.039182615,0.562070012,0.484072387,-0.050298918,0.445563763,0.501865327,0.004774812,0.464921921,0.407102287,-0.002211424,0.47343868,0.348569334,-0.008632557,0.479857534,0.296982229,-0.014670533,0.397396266,0.490518332,-0.001038237,0.403077543,0.388735771,-0.004143528,0.405716181,0.327886403,-0.01305294,0.408224821,0.274891406,-0.021609602,0.353181392,0.504611254,-0.011694913,0.343245268,0.411385238,-0.019569704,0.335882872,0.3571814,-0.030802201,0.332067609,0.312032998,-0.039327923,0.310414165,0.539794862,-0.025995681,0.283836007,0.471909821,-0.034145355,0.267890275,0.429018974,-0.041388031,0.25655055,0.390155166,-0.04663315,5
0.357443035,0.751501203,1.19E-08,0.43170321,0.692738116,-0.017401956,0.478307128,0.605003834,-0.026162637,0.501943409,0.524820983,-0.037471116,0.534389675,0.470907867,-0.049032018,0.419328272,0.49633795,0.000895447,0.437502146,0.399669886,-0.008463261,0.446115077,0.341494024,-0.016517606,0.452513725,0.290095985,-0.023786591,0.372341156,0.48650372,-0.00644183,0.374855429,0.385418534,-0.012940744,0.377441525,0.325188696,-0.023807991,0.379880041,0.271750778,-0.033739291,0.328257948,0.501744211,-0.017973104,0.314141333,0.408533573,-0.028304666,0.306292892,0.353680074,-0.040721562,0.302064359,0.307399094,-0.050169468,0.28582871,0.537613392,-0.032624651,0.257837176,0.472271204,-0.04205792,0.240590006,0.429247439,-0.049689215,0.227757812,0.389112651,-0.05551514,5
0.359177858,0.753680587,1.08E-08,0.436133981,0.694496691,-0.012284656,0.480700135,0.605751395,-0.016339697,0.502429664,0.524422526,-0.023765337,0.533055365,0.47210893,-0.031579483,0.417789698,0.49666068,0.011498237,0.436110944,0.402035296,0.007381829,0.444678545,0.343789011,0.00311779,0.451208383,0.292471707,-0.001564519,0.370244503,0.486902446,0.003504026,0.373969048,0.385951877,0.00326311,0.376396269,0.32568258,-0.003678341,0.378710955,0.273513258,-0.011090991,0.326194197,0.502763212,-0.008628177,0.314961642,0.408331871,-0.014481505,0.307905465,0.352818847,-0.024714582,0.304336905,0.307396472,-0.032735944,0.283265561,0.539532721,-0.02364294,0.254548579,0.473132044,-0.030021271,0.238379836,0.430553526,-0.036164828,0.226850241,0.391997516,-0.040788047,5
0.330786437,0.747723579,1.14E-08,0.405775279,0.686806679,-0.014085567,0.450577855,0.597828984,-0.019743908,0.470952392,0.517377853,-0.028171342,0.500088513,0.464090288,-0.036751717,0.391991436,0.495252401,0.004553782,0.410805196,0.398530185,-0.00307575,0.41931656,0.340189695,-0.009265397,0.425680935,0.288564205,-0.015021678,0.344591469,0.485703677,-0.002728365,0.346835971,0.382800877,-0.007922647,0.348549843,0.322535217,-0.016579598,0.349681377,0.268895626,-0.024697121,0.300801098,0.500825942,-0.013945292,0.2880885,0.407622218,-0.023044599,0.283400387,0.355893761,-0.032927793,0.281618297,0.311819136,-0.040320963,0.258803844,0.536102176,-0.028105618,0.22921294,0.473306328,-0.036389921,0.211778387,0.430262923,-0.042738691,0.199017033,0.388484538,-0.047359616,5
0.299683154,0.747313499,1.06E-08,0.379465461,0.68969065,-0.016587211,0.427054763,0.598549366,-0.021786604,0.447482705,0.514848351,-0.029180896,0.478400022,0.463181257,-0.036464259,0.368206978,0.497396946,0.005320861,0.386589855,0.398477614,-0.000646487,0.393300593,0.339021862,-0.005755049,0.397803754,0.287499666,-0.010740446,0.319509506,0.486884892,0.000484313,0.32196486,0.383149087,-0.002474312,0.322771907,0.321857572,-0.010800299,0.32209748,0.26800254,-0.018674741,0.274189234,0.500624061,-0.008413198,0.262752116,0.409878731,-0.015680967,0.258706689,0.35834375,-0.025664354,0.256988943,0.315410554,-0.032987956,0.230578676,0.53326571,-0.020465856,0.202441961,0.470002949,-0.027284937,0.186188623,0.42624566,-0.03342719,0.173969403,0.384548962,-0.037748568,5
0.300844669,0.750604212,9.93E-09,0.383376986,0.690667629,-0.009733188,0.427997082,0.597261429,-0.00939322,0.445964634,0.513370514,-0.012651874,0.476196408,0.461569101,-0.016074914,0.365001857,0.495215356,0.021326056,0.383588076,0.398102582,0.021646332,0.391314805,0.339251697,0.020243291,0.396310151,0.288027108,0.017481998,0.316883296,0.486804008,0.01495505,0.321136951,0.383397698,0.018419877,0.322192162,0.32119301,0.012735224,0.32139641,0.26850915,0.006568743,0.272437572,0.502422631,0.004437751,0.263527572,0.409674317,0.000954073,0.257661611,0.355606377,-0.008690348,0.253965914,0.311826736,-0.015617274,0.228737131,0.537056804,-0.008749874,0.200250059,0.473035872,-0.013268336,0.185633287,0.430877626,-0.018832928,0.17523779,0.392071903,-0.02251129,5
0.301074088,0.751483679,9.74E-09,0.381843209,0.690604568,-0.010683388,0.426780403,0.597961009,-0.012095591,0.445236504,0.514438331,-0.017026709,0.474928081,0.461957484,-0.022332411,0.36434865,0.495185137,0.016008856,0.383614153,0.39688164,0.013711069,0.391579479,0.337720454,0.010699482,0.396892071,0.285834789,0.006936269,0.316290826,0.486956298,0.008823023,0.31999135,0.38212198,0.00954015,0.320789695,0.319981337,0.002429084,0.320200026,0.267038882,-0.004707049,0.272331238,0.502604961,-0.002339116,0.261999041,0.409037471,-0.007915896,0.255686879,0.354660898,-0.0186514,0.252005756,0.310248524,-0.026325503,0.229163602,0.537272334,-0.016174734,0.201248765,0.472296953,-0.022382973,0.18664223,0.429418206,-0.028934568,0.176261455,0.3893736,-0.033386812,5
0.272164077,0.754219055,1.04E-08,0.355551392,0.69912535,-0.016803062,0.405212551,0.610305786,-0.021491256,0.426407307,0.526454687,-0.028445797,0.457466066,0.471084982,-0.035489086,0.346580654,0.505441844,0.008264815,0.366851151,0.40793696,0.002840784,0.375884563,0.348566353,-0.00204867,0.382879376,0.295133233,-0.006910983,0.2985937,0.493292093,0.003287912,0.303023428,0.38939023,0.001041671,0.305877328,0.32697919,-0.007432265,0.307269454,0.270948887,-0.01548928,0.253303885,0.505543828,-0.006085092,0.244261503,0.414205164,-0.013700386,0.241657019,0.36005789,-0.024566159,0.241374135,0.314353824,-0.032307714,0.208479926,0.53732723,-0.018628066,0.181971058,0.472044617,-0.026456662,0.168611467,0.42801702,-0.033295911,0.159640536,0.386525184,-0.037874959,5
0.242181152,0.765479445,1.12E-08,0.328512371,0.715164661,-0.020346947,0.379463136,0.624726534,-0.024524786,0.400207967,0.537685394,-0.030896429,0.433373302,0.482517689,-0.03711956,0.321639955,0.5151847,0.017169835,0.344164968,0.41577065,0.015917158,0.353850722,0.354790419,0.012731384,0.361330897,0.301657975,0.008737789,0.273224711,0.50237,0.015308492,0.279672325,0.394721091,0.017975606,0.283715904,0.330452323,0.010619987,0.286502242,0.275498986,0.003517225,0.2272183,0.513882697,0.008041688,0.220200598,0.418967634,0.004420388,0.219631374,0.362845302,-0.005855371,0.221186951,0.316972792,-0.013314539,0.180925131,0.543601274,-0.003089995,0.156651273,0.478872001,-0.00776867,0.145064041,0.436159194,-0.013535581,0.137505114,0.396495521,-0.017252542,5
0.24067229,0.771997333,9.68E-09,0.327242255,0.71729815,-0.019723425,0.377488822,0.623610973,-0.022502102,0.398482502,0.535042346,-0.027590094,0.432211339,0.479729235,-0.032534383,0.321766376,0.511592984,0.022294408,0.344841808,0.412349463,0.023988942,0.35458827,0.352053642,0.022900177,0.361176163,0.300381929,0.02026373,0.272144943,0.500506282,0.020997601,0.281083107,0.393106341,0.026597241,0.285464257,0.328801632,0.020405473,0.288255721,0.27617234,0.014092499,0.225952744,0.514575601,0.014074858,0.220488235,0.417638749,0.011028613,0.218150437,0.359234989,-0.000912942,0.217891172,0.311935961,-0.009113006,0.180099487,0.547637701,0.003512519,0.154340088,0.482202053,-0.000972579,0.142563686,0.439402312,-0.007861849,0.135242403,0.39957267,-0.012181342,5
0.226596087,0.780796885,1.01E-08,0.31750536,0.725372076,-0.020652156,0.368525982,0.635279179,-0.022912301,0.390266448,0.547548652,-0.029094841,0.426670343,0.489000618,-0.034796208,0.316192895,0.519775152,0.042753492,0.339316368,0.417829812,0.050388534,0.350301236,0.357199311,0.05118322,0.359213173,0.30531621,0.049360227,0.265360087,0.508257091,0.041204572,0.274143368,0.398625821,0.05525475,0.279057086,0.331737399,0.051600683,0.283966541,0.277957529,0.046739548,0.218020543,0.520661473,0.032046925,0.214264885,0.424225271,0.038235936,0.212513775,0.36674732,0.031227155,0.214007527,0.321103275,0.025144035,0.171331495,0.550109327,0.017767157,0.147724122,0.483145237,0.020011012,0.138473094,0.438777715,0.017226242,0.134667546,0.398032784,0.01554384,5
0.22603178,0.785998285,9.71E-09,0.317762882,0.728811979,-0.01510954,0.369849086,0.635179639,-0.012985282,0.391477942,0.545392096,-0.015138491,0.426442057,0.489591599,-0.016557587,0.315255046,0.520313025,0.048368145,0.339503527,0.418625563,0.059036192,0.351234585,0.358691096,0.062625639,0.36040622,0.307952523,0.062916882,0.264953703,0.508221328,0.046583466,0.275444418,0.399089456,0.063133135,0.281097442,0.33263588,0.062012978,0.285821617,0.280117035,0.059225425,0.21784623,0.520530701,0.037805915,0.214940831,0.42456153,0.045554485,0.213011175,0.368534654,0.040613938,0.213900432,0.324631602,0.036504049,0.171967611,0.549917996,0.024445863,0.148210824,0.483361423,0.027985688,0.138640344,0.43840313,0.026286257,0.134455174,0.396315366,0.025809092,5
0.227272242,0.787739277,9.96E-09,0.317769885,0.728850842,-0.015545399,0.369490951,0.63575691,-0.014492259,0.391388476,0.54728812,-0.017634152,0.425682664,0.49096489,-0.019966276,0.315146714,0.519929647,0.045710724,0.3401106,0.418599367,0.054768793,0.351738334,0.358834803,0.057186797,0.360541284,0.307679832,0.056715917,0.264936,0.50785166,0.043528106,0.27597034,0.399824739,0.057980865,0.281516045,0.333664745,0.055594902,0.285926193,0.280755848,0.052039184,0.217844173,0.520497322,0.034485511,0.214901134,0.425219595,0.04058034,0.213110209,0.369572163,0.034837332,0.214050919,0.324976534,0.030334292,0.171642497,0.550430536,0.020925701,0.147831306,0.483802438,0.023415079,0.138737306,0.438802779,0.021165943,0.134990126,0.395996451,0.020301862,5
0.25204137,0.784015298,9.46E-09,0.335746288,0.727389812,-0.016296143,0.386630237,0.633928835,-0.019867828,0.41129595,0.547621727,-0.026056312,0.445319533,0.497801214,-0.033233795,0.334856898,0.526236475,0.009917713,0.358532131,0.426074386,0.004901096,0.369365335,0.363828719,-0.000435743,0.377198219,0.309050083,-0.006038449,0.28534767,0.510951638,0.003928246,0.296647191,0.404201269,0.003027004,0.301941395,0.34025529,-0.006334307,0.306425869,0.285686314,-0.015969917,0.239081189,0.520662367,-0.00664175,0.236288249,0.424315095,-0.014958061,0.236016005,0.366402924,-0.029004987,0.238034338,0.318343341,-0.039716214,0.192930028,0.550598621,-0.020423433,0.168644696,0.483467788,-0.029771926,0.156260967,0.439929485,-0.039117947,0.148314565,0.398890704,-0.046047561,5
0.253418058,0.777925253,9.96E-09,0.336241364,0.721107006,-0.014811918,0.386939526,0.630919158,-0.01832076,0.410191149,0.54634136,-0.024540804,0.443271995,0.495517254,-0.030990463,0.335029274,0.521224439,0.011942387,0.358657658,0.423540324,0.00914378,0.368544072,0.363412857,0.006111956,0.375825942,0.311098099,0.002307564,0.285684437,0.507507622,0.006313777,0.296034813,0.402294725,0.006956791,0.300489396,0.340022743,0.000314013,0.304525286,0.288284659,-0.006635459,0.239391953,0.519301414,-0.003548663,0.236354813,0.423280656,-0.009983307,0.233950704,0.366416126,-0.021050006,0.234290823,0.320192754,-0.028953474,0.192828923,0.55128336,-0.016376499,0.169200003,0.483810514,-0.023237808,0.158640638,0.441067994,-0.030018829,0.152637109,0.401714236,-0.034630075,5
0.280175149,0.773967087,8.59E-09,0.36349988,0.719706416,-0.016652159,0.414673626,0.628409326,-0.020004399,0.439619541,0.542515993,-0.02590243,0.471395731,0.489592612,-0.032660313,0.357059628,0.520224929,0.012886121,0.380297422,0.419620216,0.009184364,0.391091317,0.358931124,0.004598757,0.398731083,0.305593729,-0.000550518,0.308106959,0.506157041,0.007829878,0.317848682,0.398941398,0.00817043,0.322305441,0.334583104,-0.001216504,0.325238883,0.279502243,-0.010746211,0.262919873,0.517297328,-0.002040373,0.258763075,0.421679735,-0.009306804,0.25777638,0.36326322,-0.023815436,0.258443236,0.314816833,-0.034673177,0.218471751,0.548014343,-0.015137861,0.194171369,0.481068552,-0.023914769,0.181312501,0.437602341,-0.033614159,0.172638908,0.396966636,-0.040580735,5
0.281936616,0.771799684,9.61E-09,0.365164578,0.715808749,-0.013574179,0.41494149,0.62490797,-0.016515646,0.437599748,0.541187584,-0.02239408,0.470472157,0.490493745,-0.028631618,0.358443797,0.515116155,0.012576836,0.381072402,0.417665631,0.009884999,0.391226649,0.358341604,0.006926533,0.398781836,0.30663681,0.00325211,0.309663326,0.503008485,0.006455757,0.31793052,0.396940321,0.007179517,0.321623027,0.334324539,0.000501037,0.324635714,0.281664461,-0.0064392,0.264116526,0.515883923,-0.003777786,0.259508699,0.41967383,-0.009595926,0.25630933,0.362905085,-0.020219432,0.256110013,0.316962302,-0.027893018,0.218722194,0.548698068,-0.016940521,0.194762945,0.480436236,-0.02344765,0.183568954,0.436549127,-0.029926067,0.177172124,0.396705121,-0.034342419,5
0.312152296,0.763798952,7.84E-09,0.394889951,0.71142149,-0.018135166,0.444487929,0.622246921,-0.022532851,0.467924476,0.538077414,-0.029344631,0.499983609,0.486821532,-0.036908071,0.386432618,0.51157552,0.011983164,0.409502834,0.414961457,0.007948371,0.420146793,0.355670214,0.002909697,0.427664012,0.303761899,-0.002509127,0.337430865,0.497395992,0.007085767,0.347556531,0.393966943,0.00752717,0.35186401,0.330783308,-0.001926155,0.354883075,0.27692464,-0.011662853,0.292027384,0.508855104,-0.002881803,0.287332237,0.413754046,-0.009891349,0.284855604,0.356748134,-0.02427019,0.284727037,0.309847176,-0.035292204,0.247280031,0.540068448,-0.016287411,0.222538859,0.473493099,-0.025341168,0.209064364,0.430340052,-0.035201281,0.200435624,0.389737844,-0.042387906,5
0.342268318,0.757202506,8.30E-09,0.425025731,0.708686888,-0.025352415,0.479046643,0.624533236,-0.032660335,0.507726073,0.542225778,-0.040638618,0.538892448,0.487345248,-0.048920169,0.419537425,0.506034672,0.008307721,0.442757607,0.40904659,0.00591516,0.452946424,0.349950373,0.001680593,0.459888637,0.29886362,-0.003320312,0.369214326,0.490519285,0.008226972,0.378134668,0.385731637,0.010626022,0.381241322,0.322029233,0.001202373,0.382800639,0.268985927,-0.008520916,0.323384553,0.502132654,0.00267823,0.316155344,0.406421274,-0.003232989,0.309797168,0.348621279,-0.019221088,0.305949211,0.300518453,-0.031152187,0.279355556,0.533993363,-0.006610463,0.25575003,0.467081279,-0.014971514,0.24120754,0.425376207,-0.025673235,0.23106727,0.386646807,-0.033248097,5
